date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:37:06	40559/40559	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:48%20GMT	http://themeperfect.me/legalpress/post.html	C:/wamp64/www/law2/themeperfect.me/legalpress/post.html	(from http://themeperfect.me/legalpress/index.html)
23:37:06	12895/12895	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:15%20GMT	http://themeperfect.me/legalpress/assets/images/signature.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/signature.png	(from http://themeperfect.me/legalpress/index.html)
23:37:06	18009/18009	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jul%202016%2008:33:36%20GMT	http://themeperfect.me/legalpress/assets/images/210.jpg	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/210.jpg	(from http://themeperfect.me/legalpress/index.html)
23:37:07	1906/1906	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:09%20GMT	http://themeperfect.me/legalpress/assets/images/client_1.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/client_1.png	(from http://themeperfect.me/legalpress/index.html)
23:37:07	1274/1274	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:09%20GMT	http://themeperfect.me/legalpress/assets/images/client_2.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/client_2.png	(from http://themeperfect.me/legalpress/index.html)
23:37:07	12771/12771	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jul%202016%2008:33:57%20GMT	http://themeperfect.me/legalpress/assets/images/45-360x204.jpg	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/45-360x204.jpg	(from http://themeperfect.me/legalpress/index.html)
23:37:07	1184/1184	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:10%20GMT	http://themeperfect.me/legalpress/assets/images/client_3.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/client_3.png	(from http://themeperfect.me/legalpress/index.html)
23:37:07	1113/1113	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:10%20GMT	http://themeperfect.me/legalpress/assets/images/client_4.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/client_4.png	(from http://themeperfect.me/legalpress/index.html)
23:37:07	16192/16192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jul%202016%2008:33:51%20GMT	http://themeperfect.me/legalpress/assets/images/36-360x204.jpg	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/36-360x204.jpg	(from http://themeperfect.me/legalpress/index.html)
23:37:08	3129/3129	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202016%2008:34:12%20GMT	http://themeperfect.me/legalpress/assets/images/logo_footer.png	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/images/logo_footer.png	(from http://themeperfect.me/legalpress/index.html)
23:37:08	29068/29068	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:41%20GMT	http://themeperfect.me/legalpress/extras.html	C:/wamp64/www/law2/themeperfect.me/legalpress/extras.html	(from http://themeperfect.me/legalpress/index.html)
23:37:08	35856/35856	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:46%20GMT	http://themeperfect.me/legalpress/jobs.html	C:/wamp64/www/law2/themeperfect.me/legalpress/jobs.html	(from http://themeperfect.me/legalpress/index.html)
23:37:08	32965/32965	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:48%20GMT	http://themeperfect.me/legalpress/pricing-tables.html	C:/wamp64/www/law2/themeperfect.me/legalpress/pricing-tables.html	(from http://themeperfect.me/legalpress/index.html)
23:37:09	29330/29330	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:51%20GMT	http://themeperfect.me/legalpress/skype-button.html	C:/wamp64/www/law2/themeperfect.me/legalpress/skype-button.html	(from http://themeperfect.me/legalpress/index.html)
23:37:09	29803/29803	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:37%20GMT	http://themeperfect.me/legalpress/brochure-box.html	C:/wamp64/www/law2/themeperfect.me/legalpress/brochure-box.html	(from http://themeperfect.me/legalpress/index.html)
23:37:09	30873/30873	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:42%20GMT	http://themeperfect.me/legalpress/faq.html	C:/wamp64/www/law2/themeperfect.me/legalpress/faq.html	(from http://themeperfect.me/legalpress/index.html)
23:37:10	28268/28268	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202016%2008:32:36%20GMT	http://themeperfect.me/legalpress/404.html	C:/wamp64/www/law2/themeperfect.me/legalpress/404.html	(from http://themeperfect.me/legalpress/index.html)
23:37:10	3406/3406	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:34:21%20GMT	http://themeperfect.me/legalpress/assets/js/modernizr.custom.24530.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/modernizr.custom.24530.js	(from http://themeperfect.me/legalpress/index.html)
23:37:11	27580/27580	---MC-	200	added ('OK')	text/javascript	date:Wed,%2001%20Jun%202016%2014:34:39%20GMT	http://www.google-analytics.com/analytics.js	C:/wamp64/www/law2/www.google-analytics.com/analytics.js	(from http://themeperfect.me/legalpress/index.html)
23:37:13	16449/16449	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:34:22%20GMT	http://themeperfect.me/legalpress/assets/js/underscore.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/underscore.js	(from http://themeperfect.me/legalpress/index.html)
23:37:14	29002/29002	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:36:33%20GMT	http://themeperfect.me/legalpress/assets/js/requirejs/backbone.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/requirejs/backbone.js	(from http://themeperfect.me/legalpress/index.html)
23:37:14	68401/68401	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:34:19%20GMT	http://themeperfect.me/legalpress/assets/js/bootstrap.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/bootstrap.js	(from http://themeperfect.me/legalpress/index.html)
23:37:14	24998/24998	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:34:21%20GMT	http://themeperfect.me/legalpress/assets/js/main.min.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/main.min.js	(from http://themeperfect.me/legalpress/index.html)
23:37:14	97180/97180	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jul%202016%2008:34:20%20GMT	http://themeperfect.me/legalpress/assets/js/jquery.js	C:/wamp64/www/law2/themeperfect.me/legalpress/assets/js/jquery.js	(from http://themeperfect.me/legalpress/index.html)
